"시설번호","지역코드","시설일련번호","시도명","시군구명","수용시설명","도로명주소코드","법정동코드","행정동코드","상세주소","시설면적","경도","위도","X좌표","Y좌표"
"2646","1121500000","21","서울특별시","광진구","장안초등학교 운동장","1121510900103650000026058","1121510900","1121573000","서울특별시 광진구 군자동 365-0","2097","127.071854","37.550007","206349.521857","550056.651162"
"2647","1121500000","36","서울특별시","광진구","세종초등학교 운동장","1121510900100980000018630","1121510900","1121573000","서울특별시 광진구 군자동 98-0","2106","127.073014","37.552738","206451.709786","550359.864650"
"2648","1121500000","37","서울특별시","광진구","용마초등학교 운동장","1121510100101350001023383","1121510100","1121575000","서울특별시 광진구 중곡동 135-1","3583","127.084172","37.557891","207437.210654","550932.589630"
"2649","1121500000","40","서울특별시","광진구","중마초등학교 운동장","1121510100101910069003652","1121510100","1121576000","서울특별시 광진구 중곡동 191-69","2088","127.079836","37.565791","207053.328106","551809.155916"
"2650","1121500000","41","서울특별시","광진구","중광초등학교 운동장","1121510100102200022003963","1121510100","1121576000","서울특별시 광진구 중곡동 220-22","653","127.082631","37.565008","207300.348438","551722.404166"
"2651","1121500000","42","서울특별시","광진구","용곡초등학교 운동장","1121510100101760001020413","1121510100","1121577000","서울특별시 광진구 중곡동 176-1","4432","127.088576","37.566727","207825.418017","551913.707764"
"2652","1121500000","43","서울특별시","광진구","용곡중학교 운동장","1121510100101760077003425","1121510100","1121577000","서울특별시 광진구 중곡동 176-77","2117","127.088811","37.565671","207846.283417","551796.472857"
"2653","1121500000","25","서울특별시","광진구","건국대부속중학교 운동장","1121510700107640000014396","1121510700","1121571000","서울특별시 광진구 화양동 528-0","5794","127.082201","37.540724","207264.749767","549027.131469"
"2654","1121500000","22","서울특별시","광진구","구의중학교 운동장","1121510700100030018025803","1121510700","1121571000","서울특별시 광진구 화양동 303-18","3607","127.079069","37.543454","206987.645368","549329.894098"
"2655","1121500000","24","서울특별시","광진구","건국대학교사범대학부속고등학교 운동장","1121510700107640000014396","1121510700","1121571000","서울특별시 광진구 화양동 528-0","4926","127.080243","37.539671","207091.775295","548910.101234"
"2656","1121500000","23","서울특별시","광진구","구의초등학교 운동장","1121510700100030009025802","1121510700","1121571000","서울특별시 광진구 화양동 303-9","3297","127.080152","37.542715","207083.464696","549248.013826"
"2657","1120000000","53","서울특별시","성동구","경수초등학교 운동장","1120011500102680000005773","1120011500","1120067000","서울특별시 성동구 성수동2가 268-0","3280","127.058287","37.539972","205151.342567","548942.161060"
"2658","1120000000","55","서울특별시","성동구","성수초등학교 운동장","1120011500102770032005122","1120011500","1120069000","서울특별시 성동구 성수동2가 277-32","1560","127.063880","37.544070","205645.274954","549397.251367"
"2659","1120000000","56","서울특별시","성동구","송원초등학교 운동장","1120011800100720008000001","1120011800","1120072000","서울특별시 성동구 송정동 72-8","738","127.069247","37.553907","206118.788546","550489.356351"
"2660","1120000000","60","서울특별시","성동구","용답초등학교 운동장","1120012200100290000001664","1120012200","1120079000","서울특별시 성동구 용답동 29-0","6034","127.054160","37.560367","204785.244859","551205.505766"
"2661","1121500000","20","서울특별시","광진구","화양초등학교 운동장","1121510700100120002025593","1121510700","1121571000","서울특별시 광진구 화양동 12-2","1793","127.071240","37.544146","206295.720803","549406.131979"
"2662","1123000000","57","서울특별시","동대문구","홍파초등학교 운동장","1123010300106780000035087","1123010300","1123054500","서울특별시 동대문구 제기동 678-0","907","127.038909","37.586111","203436.560804","554062.157522"
"2663","1123000000","74","서울특별시","동대문구","전농중학교 운동장","1123010400100580001026758","1123010400","1123057000","서울특별시 동대문구 전농동 54-6","6640","127.060173","37.580414","205315.126880","553430.769072"
"2664","1123000000","69","서울특별시","동대문구","휘경여자고등학교 운동장","1123010400100010188026782","1123010900","1123057000","서울특별시 동대문구 휘경동 43-7","4418","127.067538","37.583213","205965.488531","553741.915290"
"2665","1123000000","26","서울특별시","동대문구","홍릉초등학교 운동장","1123010700102060044041832","1123010700","1123070500","서울특별시 동대문구 청량리동 206-44","3968","127.047032","37.590747","204153.776828","554576.969499"
"2666","1123000000","60","서울특별시","동대문구","경희초등학교 운동장","1123010800100010005041240","1123010800","1123071000","서울특별시 동대문구 회기동 1-5","4500","127.052761","37.595363","204659.492987","555089.601284"
"2667","1123000000","70","서울특별시","동대문구","휘경공업고등학교 운동장","1123010900100490327008216","1123010900","1123073000","서울특별시 동대문구 휘경동 49-327","3456","127.069856","37.584888","206170.042363","553927.962853"
"2668","1123000000","66","서울특별시","동대문구","휘봉초등학교 운동장","1123010900100490027041026","1123010900","1123073000","서울특별시 동대문구 휘경동 49-27","2368","127.070296","37.585874","206208.813167","554037.452614"
"2669","1123000000","65","서울특별시","동대문구","휘경초등학교 운동장","1123010900103020002008192","1123010900","1123073000","서울특별시 동대문구 휘경동 302-2","3415","127.058870","37.585500","205199.629506","553995.239324"
"2670","1120000000","52","서울특별시","성동구","경수중학교 운동장","1120011500102680000005860","1120011500","1120067000","서울특별시 성동구 성수동2가 268-0","2739","127.058389","37.539105","205160.364473","548845.871418"
"2671","1121500000","19","서울특별시","광진구","구남초등학교 운동장","1121510300105870095009922","1121510300","1121587000","서울특별시 광진구 구의동 587-95","2356","127.092205","37.536662","208149.262424","548577.188776"
"2672","1121500000","39","서울특별시","광진구","동의초등학교 운동장","1121510300100040005006644","1121510300","1121586000","서울특별시 광진구 구의동 4-5","3826","127.098465","37.553505","208700.633815","550447.069170"
"2673","1121500000","27","서울특별시","광진구","광진초등학교 운동장","1121510300100600044007374","1121510300","1121586000","서울특별시 광진구 구의동 60-44","1062","127.090820","37.547612","208025.690219","549792.380628"
"3188","1123000000","27","서울특별시","동대문구","성일중학교 운동장","","1123010300","1123010300","서울특별시 동대문구 제기동 271-41","1681","127.033915","37.581178","202995.659460","553514.421659"
"3189","1123000000","28","서울특별시","동대문구","서울정화고등학교 운동장","","1123010300","1123010300","서울특별시 동대문구 제기동 293-0","636","127.040771","37.585572","203601.046900","554002.309193"
"3190","1123000000","25","서울특별시","동대문구","종암초등학교 운동장","","1123010300","1123010300","서울특별시 동대문구 제기동 1157-0","4412","127.031421","37.581787","202775.358330","553581.957236"
"3191","1123000000","36","서울특별시","동대문구","전일중학교 운동장","","1123010400","1123010400","서울특별시 동대문구 전농동 60-1","5600","127.058584","37.581285","205174.678057","553527.369574"
"3192","1123000000","31","서울특별시","동대문구","전농초등학교 운동장","","1123010400","1123010400","서울특별시 동대문구 전농동 298-0","2066","127.054528","37.574218","204816.900207","552742.826488"
"3193","1123000000","30","서울특별시","동대문구","동대문중학교 운동장","","1123010400","1123010400","서울특별시 동대문구 전농동 322-5","2031","127.052544","37.574212","204641.647337","552742.035669"
"3194","1123000000","33","서울특별시","동대문구","전곡초등학교 운동장","","1123010400","1123010400","서울특별시 동대문구 전농동 188-0","2230","127.056883","37.580268","205024.498741","553414.385155"
"3195","1123000000","34","서울특별시","동대문구","전동초등학교 운동장","","1123010400","1123010400","서울특별시 동대문구 전농동 45-41","1755","127.061512","37.578995","205433.470751","553273.339747"
"3196","1168000000","4","서울특별시","강남구","학동초등학교 운동장","","1168010800","1168010800","서울특별시 강남구 논현동 264-7","1820","127.039891","37.512036","203526.843478","545840.701441"
"3197","1168000000","8","서울특별시","강남구","청담고등학교 운동장","","1168011000","1168011000","서울특별시 강남구 압구정동 526","3522","127.043121","37.528324","203811.577365","547648.619186"
"3198","1168000000","12","서울특별시","강남구","대현초등학교 운동장","","1168010600","1168010600","서울특별시 강남구 대치동 969","8585","127.063879","37.503568","205648.242457","544902.070913"
